step,train_loss,val_loss,train_bpc,val_bpc
24400,1.3193814933300019,1.3509581804275512,1.9034651374678688,1.9490206673512056
24600,1.3150783061981202,1.3495009958744049,1.8972569507326857,1.9469183944227215
24800,1.3099243462085723,1.3511389911174774,1.889821358214825,1.9492815220369017
25000,1.3103406190872193,1.3586518526077271,1.8904219130325055,1.960120290051771
25200,1.3101684033870697,1.352786010503769,1.8901734582959366,1.9516576687377527
25400,1.2975884795188903,1.3522870540618896,1.8720244645165534,1.9509378267534339
25600,1.302114224433899,1.356507134437561,1.8785537342617649,1.9570261157835678
25800,1.301532769203186,1.3537758469581604,1.8777148716839163,1.9530857008817943
26000,1.304685389995575,1.3595557928085327,1.8822631420668994,1.9614244000967331
26200,1.3072411239147186,1.3432423055171967,1.8859502867178795,1.9378890128819177
26400,1.2923471093177796,1.349552834033966,1.8644627657199477,1.946993181078449
26600,1.2932542860507965,1.352816677093506,1.8657715450938812,1.9517019112746872
26800,1.298669409751892,1.3470694065093993,1.873583917203252,1.9434103525043496
27000,1.290073072910309,1.3436851620674133,1.861182024672089,1.9385279198307404
27200,1.3034125924110413,1.3490404725074767,1.880426883303637,1.9462539996450408
27400,1.291567438840866,1.3482475638389588,1.863337938989377,1.945110074241092
27600,1.2911295592784882,1.3451552391052246,1.862706212316228,1.9406487926829155
27800,1.2941003501415254,1.3431559920310974,1.8669921575618498,1.9377644888435603
28000,1.293347042798996,1.3502773940563202,1.8659053647945174,1.948038500229526
28200,1.2840607464313507,1.3417685151100158,1.8525080710766904,1.935762782770168
28400,1.2845269024372101,1.343334048986435,1.8531805920346245,1.9380213707300216
28600,1.301517015695572,1.3572324812412262,1.877692144176605,1.9580725700201402
28800,1.2828968226909638,1.3432539761066438,1.8508288840684615,1.9379058499834372
29000,1.2902972459793092,1.350641566514969,1.8615054380470364,1.9485638900296467
29200,1.2816961228847503,1.3455752611160279,1.8490966404124407,1.9412547563549656
29400,1.2880458176136016,1.3328074097633362,1.8582573135089133,1.9228346405256298
29600,1.2929250597953796,1.3362857162952424,1.8652965720078607,1.9278527761099025
29800,1.283570295572281,1.341628873348236,1.8518005000545108,1.9355613222929473
