step,train_loss,val_loss,train_bpc,val_bpc
6400,1.5558796763420104,1.5316490292549134,2.244659893278544,2.2097024588884584
6600,1.543139487504959,1.5267132997512818,2.226279686023341,2.2025817064104
6800,1.5438229143619537,1.5195377707481383,2.2272656625607374,2.19222960630181
7000,1.5320915222167968,1.5169739305973053,2.2103408412901957,2.188530766830571
7200,1.5357382953166963,1.5099763512611388,2.215602022756668,2.1784353938240564
7400,1.5191051423549653,1.5107337534427643,2.1916054554644315,2.179528094195446
7600,1.5131538569927216,1.5149645924568176,2.183019565585407,2.1856319046598203
7800,1.5081714689731598,1.4991353392601012,2.175831499097801,2.1627951195719417
8000,1.4954229712486267,1.4945884704589845,2.1574393046518328,2.156235374500998
8200,1.5119618594646453,1.4980315923690797,2.1812998766628997,2.1612027494058683
8400,1.4954463362693786,1.4997179687023163,2.1574730132514017,2.1636356761789015
8600,1.491057777404785,1.4840537488460541,2.1511416611408034,2.1410369838728776
8800,1.4818950772285462,1.4910582244396209,2.137922679035391,2.151142306075744
9000,1.4811703503131866,1.4787403464317321,2.136877119108603,2.133371364559488
9200,1.4828685164451598,1.4680546879768372,2.1393270549658063,2.1179552180979777
9400,1.480334061384201,1.4762994766235351,2.1356706092180056,2.1298499337917463
9600,1.4709187924861908,1.4805666387081147,2.1220872474702097,2.1360061473698386
9800,1.4794173955917358,1.4631124675273894,2.1343481400250632,2.110825101164579
10000,1.4740479111671447,1.4685470640659333,2.126601611473575,2.1186655666399687
10200,1.4733593046665192,1.4691663324832915,2.1256081622899985,2.119558982114671
10400,1.463696050643921,1.463496023416519,2.1116670336327457,2.1113784553437305
10600,1.4647504150867463,1.4610739529132843,2.1131881599857,2.10788414624003
10800,1.4635429620742797,1.452286970615387,2.111446173512508,2.0952072104544746
11000,1.4515195310115814,1.4627471745014191,2.0941000291438825,2.1102980947275407
11200,1.455959939956665,1.4535626232624055,2.1005061851084736,2.097047588202225
11400,1.458126312494278,1.458681881427765,2.103631600025206,2.1044331165704193
11600,1.4488301753997803,1.4467909455299377,2.0902201091395503,2.0872781223190957
11800,1.449708741903305,1.445665669441223,2.0914876126772763,2.085654692086276
12000,1.448307991027832,1.4475564897060393,2.0894667563357108,2.088382569105539
12200,1.441887581348419,1.4387334704399108,2.080204063130746,2.0756536429646273
12400,1.437164705991745,1.4334979712963105,2.0733903942749357,2.068100414313577
12600,1.4386615037918091,1.4385869085788727,2.0755498170383015,2.075442198894524
12800,1.432593858242035,1.4421355247497558,2.0667960548937705,2.080561769846276
13000,1.4320027589797975,1.439725214242935,2.0659432789194674,2.077084426831083
13200,1.4346501171588897,1.4333115339279174,2.0697626094359007,2.0678314420467596
13400,1.4314942598342895,1.4348875343799592,2.065209669723947,2.070105130083359
13600,1.427341455221176,1.4375682055950165,2.059218439102827,2.073972521151576
13800,1.4246409833431244,1.4243215203285218,2.055322481716302,2.0548615940093873
14000,1.423544055223465,1.4238845825195312,2.053739948957858,2.0542312259991795
14200,1.416457188129425,1.4357466757297517,2.043515760945847,2.0713446090481273
14400,1.4096636831760407,1.423752588033676,2.0337148050393448,2.054040798209012
14600,1.4170842468738556,1.423203808069229,2.044420415486783,2.053249076075765
14800,1.4142962515354156,1.4235474288463592,2.0403981884379943,2.053744816066877
15000,1.405966591835022,1.418176144361496,2.0283810296959435,2.045995690577361
15200,1.40972461104393,1.4211126029491425,2.0338027053722008,2.0502321048195347
15400,1.4141056776046752,1.4182110607624054,2.040123248373192,2.046046064295799
15600,1.410199111700058,1.4167553186416626,2.034487265115695,2.04394587235739
15800,1.401875638961792,1.4272901177406312,2.0224790322732242,2.0591443747742333
16000,1.4034743368625642,1.4115117490291595,2.024785465806548,2.036381000480876
16200,1.4043558835983276,1.4204477787017822,2.0260572689105456,2.049272966174805
16400,1.3950648963451386,1.4134399354457856,2.0126532076754073,2.0391627854620515
16600,1.4101282596588134,1.4124431371688844,2.0343850472271545,2.0377247095311994
16800,1.40056055188179,1.418540781736374,2.0205817626645683,2.0465217511098204
17000,1.3911490797996522,1.4161089479923248,2.0070038785642033,2.043013356627014
17200,1.3962535738945008,1.412880927324295,2.014368106881088,2.0383563072173603
17400,1.4046578645706176,1.4086052536964417,2.0264929353617114,2.0321878140779965
17600,1.4011633276939393,1.4112317144870759,2.0214513843395236,2.0359769960357337
17800,1.3909324765205384,1.4067188382148743,2.0066913860875855,2.029466291817683
18000,1.3944122314453125,1.4031665325164795,2.011711611261066,2.0243413980028873
18200,1.3894651651382446,1.409513032436371,2.0045745032329103,2.033497461964317
18400,1.3805471360683441,1.4002416253089904,1.991708506919261,2.0201216488795826
18600,1.396015578508377,1.396700954437256,2.014024752117773,2.0150135405715113
18800,1.3840313673019409,1.404925286769867,1.9967351900412815,2.026878744042392
19000,1.3881270170211792,1.3994683921337128,2.002643963580445,2.0190061092121585
19200,1.3834905087947846,1.4048859059810639,1.9959548961551847,2.0268219295736793
19400,1.3872886776924134,1.392821478843689,2.0014344955882524,2.0094166403714224
19600,1.3744219183921813,1.400163435935974,1.9828716857534956,2.020008845458882
19800,1.3730548024177551,1.3927513420581819,1.980899354316871,2.0093154543787874
20000,1.3751238584518433,1.393557471036911,1.9838843711965712,2.0104784526587167
20200,1.3815817952156066,1.4033604681491851,1.9932012045400271,2.0246211879784437
20400,1.3679469525814056,1.4041429042816163,1.973530284688364,2.0257500047065142
20600,1.3736087501049041,1.3972860276699066,1.9816985318980327,2.0158576228228133
20800,1.3702435970306397,1.3953452229499816,1.976843642245959,2.0130576334780437
21000,1.3649934351444244,1.3899286806583404,1.9692692597288521,2.0052432147751276
21200,1.37271448969841,1.3929884374141692,1.9804083868443203,2.009657510673088
21400,1.3729101061820983,1.4009712159633636,1.9806906017752535,2.021174225698526
21600,1.3691844582557677,1.3945297181606293,1.975315627987838,2.0118811087626236
21800,1.366292279958725,1.3840061247348785,1.9711430967013277,1.9966987727149614
22000,1.3641728520393372,1.3912883818149566,1.9680854085525055,2.0072048488908685
22200,1.3649295091629028,1.3809847295284272,1.969177034032327,1.9923398208340484
22400,1.3690213978290557,1.3875281035900116,1.9750803815188556,2.001779914143378
22600,1.3719790637493134,1.3912104666233063,1.9793473914746176,2.007092441030265
22800,1.3631506085395813,1.3890112102031709,1.9666106229248266,2.0039195846992923
23000,1.3599400758743285,1.399132364988327,1.9619788033700545,2.0185213245159064
23200,1.3681132435798644,1.382289981842041,1.9737701918871848,1.994222901874008
23400,1.3587510645389558,1.3863791704177857,1.9602634226129514,2.0001223539534947
23600,1.349673044681549,1.3734456658363343,1.9471666083835792,1.98146325103252
23800,1.364040583372116,1.3927030205726623,1.9678945852022405,2.00924574121126
24000,1.363258308172226,1.3835705935955047,1.9667660006507488,1.9960704341000342
24200,1.3503613412380218,1.3842477202415466,1.9481596104122634,1.9970473213543325
24400,1.3511414349079132,1.385468590259552,1.9492850476812444,1.998808664474879
24600,1.3506273090839387,1.381054437160492,1.9485433209046037,1.9924403876891406
24800,1.3531882345676423,1.381201595067978,1.9522379554000289,1.992652691672498
25000,1.3458446085453033,1.376828318834305,1.9416433425554573,1.9863433877377403
25200,1.3585717856884003,1.3744879364967346,1.9600047779043188,1.9829669297455434
25400,1.3610821783542633,1.37850883603096,1.9636265089540432,1.9887678615634834
25600,1.3549955666065217,1.385392189025879,1.95484538436976,1.998698440793941
25800,1.3459861159324646,1.380648684501648,1.9418474945611641,1.9918550103403985
26000,1.3499809980392456,1.3817703366279601,1.9476108911655532,1.9934732123006318
26200,1.3471395373344421,1.383183193206787,1.9435115298978523,1.9955115334803928
26400,1.3510406076908112,1.3689875602722168,1.949139584755145,1.9750315642434082
26600,1.3423600316047668,1.384042078256607,1.9366161606837493,1.9967506426824615
26800,1.3474435985088349,1.3731702387332916,1.9439501974462756,1.9810658937168337
27000,1.3460483312606812,1.3846913874149323,1.9419372523066496,1.9976873977851812
27200,1.3410049021244048,1.3765510678291322,1.9346611221026686,1.9859433990874962
27400,1.3468223571777345,1.3737637758255006,1.9430539356587018,1.9819221867363475
27600,1.3419590234756469,1.3866944670677186,1.9360376282445118,2.0005772308667615
27800,1.345311439037323,1.3852391004562379,1.940874141550341,1.998477580673703
28000,1.3338078081607818,1.3760870933532714,1.9242779103325378,1.9852740254120727
28200,1.3384064853191375,1.3714299976825715,1.930912399063547,1.9785552565830085
28400,1.3372132182121277,1.3851292490959168,1.929190878525808,1.998319098660933
28600,1.3402737915515899,1.380655872821808,1.933606352504927,1.9918653808942457
28800,1.3375965178012847,1.377199363708496,1.9297438629422596,1.986878692337683
29000,1.3374884843826294,1.3795600056648254,1.9295880036649151,1.990284378781394
29200,1.3354525446891785,1.3714191257953643,1.9266507635656247,1.9785395717652496
29400,1.3447787463665009,1.367624545097351,1.940105628475828,1.9730651490099729
29600,1.3399152040481568,1.3685980677604674,1.9330890200919995,1.974469645328244
29800,1.3375804901123047,1.3695816934108733,1.9297207398748513,1.9758887171761756
